training size,testing size,loss function,batch size,learning rate,epoch,control trainning accuracy,copy trainning accuracy,control testing accuracy,copy testing accuracy
100,9900,BCELoss,100,0.0001,100,0.74,0.86,0.556060606060606,0.6191919191919192
100,9900,BCELoss,100,0.0001,100,0.81,0.93,0.6181818181818182,0.6744444444444444
100,9900,BCELoss,100,0.0001,100,0.77,0.89,0.6078787878787879,0.67
100,9900,BCELoss,100,0.0001,100,0.7,0.89,0.5594949494949495,0.6229292929292929
100,9900,BCELoss,100,0.0001,100,0.65,0.87,0.5247474747474747,0.6968686868686869
100,9900,BCELoss,100,0.0001,100,0.66,0.94,0.5106060606060606,0.6793939393939394
100,9900,BCELoss,100,0.0001,100,0.66,0.9,0.5368686868686868,0.6562626262626262
100,9900,BCELoss,100,0.0001,100,0.67,0.87,0.49444444444444446,0.6696969696969697
100,9900,BCELoss,100,0.0001,100,0.74,0.86,0.5475757575757576,0.6284848484848485
100,9900,BCELoss,100,0.0001,100,0.83,0.9,0.5927272727272728,0.6933333333333334
100,9900,BCELoss,100,0.0001,100,0.64,0.86,0.5017171717171717,0.6057575757575757
100,9900,BCELoss,100,0.0001,100,0.74,0.84,0.5772727272727273,0.6582828282828282
100,9900,BCELoss,100,0.0001,100,0.77,0.92,0.5588888888888889,0.7208080808080808
100,9900,BCELoss,100,0.0001,100,0.75,0.89,0.5790909090909091,0.6553535353535354
100,9900,BCELoss,100,0.0001,100,0.67,0.89,0.5376767676767676,0.6744444444444444
100,9900,BCELoss,100,0.0001,100,0.75,0.94,0.6225252525252525,0.6548484848484849
100,9900,BCELoss,100,0.0001,200,0.98,0.98,0.7482828282828283,0.7675757575757576
100,9900,BCELoss,100,0.0001,200,0.96,0.97,0.7333333333333333,0.75
100,9900,BCELoss,100,0.0001,200,0.99,0.96,0.7417171717171717,0.7460606060606061
100,9900,BCELoss,100,0.0001,200,1.0,0.95,0.715050505050505,0.7380808080808081
100,9900,BCELoss,100,0.0001,200,0.96,0.95,0.7171717171717171,0.7532323232323233
100,9900,BCELoss,100,0.0001,200,0.95,1.0,0.7246464646464646,0.7477777777777778
100,9900,BCELoss,100,0.0001,200,1.0,0.99,0.7818181818181819,0.7838383838383839
100,9900,BCELoss,100,0.0001,200,0.93,0.99,0.7094949494949495,0.7415151515151515
100,9900,BCELoss,100,0.0001,200,0.9,0.98,0.7335353535353535,0.7686868686868686
100,9900,BCELoss,100,0.0001,200,0.9,0.96,0.7043434343434344,0.7651515151515151
100,9900,BCELoss,100,0.0001,200,0.95,0.93,0.7192929292929293,0.7504040404040404
100,9900,BCELoss,100,0.0001,200,0.97,0.98,0.7331313131313131,0.7307070707070707
100,9900,BCELoss,100,0.0001,200,0.99,0.97,0.7327272727272728,0.7633333333333333
100,9900,BCELoss,100,0.0001,200,0.96,0.99,0.7404040404040404,0.7665656565656566
100,9900,BCELoss,100,0.0001,200,0.92,0.96,0.694040404040404,0.7438383838383839
100,9900,BCELoss,100,0.0001,200,0.91,0.95,0.7145454545454546,0.7642424242424243
100,9900,BCELoss,100,0.0001,200,0.95,0.98,0.7053535353535354,0.7323232323232324
100,9900,BCELoss,100,0.0001,200,0.98,0.98,0.7424242424242424,0.7688888888888888
100,9900,BCELoss,100,0.0001,200,0.93,0.96,0.7203030303030303,0.7545454545454545
100,9900,BCELoss,100,0.0001,200,0.99,0.94,0.7655555555555555,0.7634343434343435
100,9900,MSELoss,100,1e-05,50,0.17,0.16,0.12323232323232323,0.11666666666666667
100,9900,MSELoss,100,1e-05,50,0.2,0.17,0.17676767676767677,0.12575757575757576
