training size,testing size,loss function,batch size,learning rate,epoch,control trainning accuracy,copy trainning accuracy,control testing accuracy,copy testing accuracy
100,9900,BCEWithLogitsLoss,100,5e-05,50,0.372,0.334,0.26630303030303026,0.2558787878787879
100,9900,BCEWithLogitsLoss,100,5e-05,100,0.516,0.5130000000000001,0.371,0.4182525252525252
100,9900,BCEWithLogitsLoss,100,5e-05,200,0.8009999999999999,0.669,0.6183838383838384,0.5693232323232322
100,9900,BCEWithLogitsLoss,100,7e-05,50,0.429,0.364,0.27684848484848484,0.2713737373737374
100,9900,BCEWithLogitsLoss,100,7e-05,100,0.638,0.593,0.47324242424242424,0.4677676767676767
100,9900,BCEWithLogitsLoss,100,7e-05,200,0.8800000000000001,0.7580000000000002,0.677959595959596,0.6521717171717172
100,9900,BCEWithLogitsLoss,100,0.0001,50,0.5340000000000001,0.491,0.3566060606060606,0.3631414141414141
100,9900,BCEWithLogitsLoss,100,0.0001,100,0.7520000000000001,0.671,0.5815151515151515,0.5382222222222224
100,9900,BCEWithLogitsLoss,100,0.0001,200,0.9400000000000001,0.818,0.7323232323232324,0.7088989898989899
100,9900,MSELoss,50,1e-05,50,0.16299999999999998,0.16699999999999998,0.12662626262626261,0.13651515151515153
100,9900,MSELoss,50,1e-05,100,0.263,0.30300000000000005,0.1826767676767677,0.20226262626262623
100,9900,MSELoss,50,1e-05,200,0.42400000000000004,0.476,0.298979797979798,0.3471010101010101
100,9900,MSELoss,50,3e-05,50,0.30900000000000005,0.414,0.21755555555555556,0.2911212121212121
100,9900,MSELoss,50,3e-05,100,0.524,0.619,0.38773737373737377,0.45391919191919194
100,9900,MSELoss,50,3e-05,200,0.7289999999999999,0.7670000000000001,0.5791111111111111,0.6464444444444444
100,9900,MSELoss,50,5e-05,50,0.46699999999999997,0.538,0.3223939393939394,0.3954949494949495
100,9900,MSELoss,50,5e-05,100,0.71,0.7150000000000001,0.5389999999999999,0.5671010101010101
100,9900,MSELoss,50,5e-05,200,0.8899999999999999,0.8470000000000001,0.6942929292929293,0.7130303030303031
100,9900,MSELoss,50,7e-05,50,0.576,0.626,0.40715151515151515,0.4599292929292929
100,9900,MSELoss,50,7e-05,100,0.796,0.797,0.6335555555555554,0.6501818181818182
100,9900,MSELoss,50,7e-05,200,0.9490000000000001,0.8440000000000001,0.7337171717171718,0.723121212121212
100,9900,MSELoss,50,0.0001,50,0.637,0.6799999999999999,0.4742121212121212,0.5423636363636364
100,9900,MSELoss,50,0.0001,100,0.8779999999999999,0.852,0.6826060606060607,0.7148787878787879
100,9900,MSELoss,50,0.0001,200,0.9870000000000001,0.861,0.7541717171717172,0.7284848484848485
100,9900,MSELoss,100,1e-05,50,0.15299999999999997,0.16999999999999998,0.11962626262626261,0.13752525252525255
100,9900,MSELoss,100,1e-05,100,0.211,0.19599999999999998,0.1473737373737374,0.14981818181818182
100,9900,MSELoss,100,1e-05,200,0.323,0.3529999999999999,0.2366262626262626,0.2496565656565657
100,9900,MSELoss,100,3e-05,50,0.26300000000000007,0.28900000000000003,0.19230303030303034,0.1991919191919192
100,9900,MSELoss,100,3e-05,100,0.409,0.458,0.2673030303030304,0.3323232323232324
100,9900,MSELoss,100,3e-05,200,0.587,0.651,0.43827272727272726,0.5025959595959595
100,9900,MSELoss,100,5e-05,50,0.35300000000000004,0.43100000000000005,0.24514141414141416,0.2988484848484848
100,9900,MSELoss,100,5e-05,100,0.513,0.6120000000000001,0.369030303030303,0.44559595959595966
100,9900,MSELoss,100,5e-05,200,0.7809999999999999,0.808,0.6063737373737375,0.6458181818181818
100,9900,MSELoss,100,7e-05,50,0.4509999999999999,0.5369999999999999,0.30024242424242426,0.38368686868686874
100,9900,MSELoss,100,7e-05,100,0.6779999999999999,0.67,0.4904646464646465,0.5289393939393939
100,9900,MSELoss,100,7e-05,200,0.8499999999999999,0.859,0.656020202020202,0.6947777777777778
100,9900,MSELoss,100,0.0001,50,0.5050000000000001,0.5660000000000001,0.356020202020202,0.3983838383838384
100,9900,MSELoss,100,0.0001,100,0.736,0.75,0.5627474747474748,0.608
100,9900,MSELoss,100,0.0001,200,0.9279999999999999,0.8549999999999999,0.7147272727272728,0.7298888888888888
201,9799,BCELoss,50,1e-05,50,0.23184079601990049,0.22139303482587064,0.19609143790182668,0.20550056128176344
201,9799,BCELoss,50,1e-05,100,0.39203980099502495,0.43532338308457713,0.3229309113174814,0.3658434534136136
201,9799,BCELoss,50,1e-05,200,0.5572139303482586,0.6611940298507463,0.4591999183590163,0.5453107459944893
201,9799,BCELoss,50,3e-05,50,0.4592039800995025,0.5716417910447762,0.37814062659455044,0.4647208898867231
201,9799,BCELoss,50,3e-05,100,0.6507462686567165,0.764179104477612,0.5567200734768852,0.6618838657005817
201,9799,BCELoss,50,3e-05,200,0.870646766169154,0.8452736318407961,0.7428411062353302,0.7669149913256456
201,9799,BCELoss,50,5e-05,50,0.5845771144278608,0.7189054726368159,0.5080824573936116,0.6089805082151241
201,9799,BCELoss,50,5e-05,100,0.8338308457711443,0.8477611940298507,0.7277477293601389,0.7641187876313909
201,9799,BCELoss,50,5e-05,200,0.9626865671641791,0.8796019900497513,0.8021124604551485,0.792774772936014
201,9799,BCELoss,50,7e-05,50,0.6950248756218905,0.8024875621890548,0.5993570772527808,0.6895295438310032
201,9799,BCELoss,50,7e-05,100,0.8925373134328357,0.8621890547263682,0.7670272476783344,0.7912950301051127
201,9799,BCELoss,50,7e-05,200,0.9716417910447761,0.8597014925373134,0.8095111746096542,0.7958261047045616
201,9799,BCELoss,50,0.0001,50,0.7766169154228856,0.8268656716417911,0.6824675987345646,0.7455148484539238
201,9799,BCELoss,50,0.0001,100,0.9149253731343283,0.8696517412935323,0.7718950913358504,0.7977242575773038
201,9799,BCELoss,50,0.0001,200,0.9810945273631841,0.846268656716418,0.8080620471476682,0.7974997448719258
201,9799,BCELoss,100,1e-05,50,0.17363184079601993,0.1845771144278607,0.15009694866823145,0.16767017042555363
201,9799,BCELoss,100,1e-05,100,0.28656716417910455,0.2761194029850746,0.23051331768547811,0.24149403000306152
201,9799,BCELoss,100,1e-05,200,0.3611940298507463,0.5213930348258706,0.29740789876518015,0.4132972752321665
201,9799,BCELoss,100,3e-05,50,0.3248756218905472,0.40945273631840795,0.2559240738850903,0.32113480967445657
201,9799,BCELoss,100,3e-05,100,0.4955223880597014,0.6398009950248755,0.41660373507500764,0.534319828553934
201,9799,BCELoss,100,3e-05,200,0.7019900497512437,0.7865671641791045,0.6121951219512195,0.6891315440351057
201,9799,BCELoss,100,5e-05,50,0.4258706467661691,0.5592039800995025,0.3400449025410756,0.4576895601592
201,9799,BCELoss,100,5e-05,100,0.6293532338308456,0.7751243781094528,0.541892029798959,0.6600673538116134
201,9799,BCELoss,100,5e-05,200,0.8646766169154227,0.8557213930348258,0.7481783855495459,0.7708235534238188
201,9799,BCELoss,100,7e-05,50,0.5029850746268656,0.6855721393034827,0.41971629758138584,0.5741504235126034
201,9799,BCELoss,100,7e-05,100,0.73681592039801,0.8238805970149252,0.6507908970303092,0.7338503928972344
201,9799,BCELoss,100,7e-05,200,0.9174129353233832,0.8786069651741295,0.778161036840494,0.7957954893356465
201,9799,BCELoss,100,0.0001,50,0.6149253731343284,0.746268656716418,0.529911215430146,0.6401877742626798
201,9799,BCELoss,100,0.0001,100,0.864676616915423,0.8368159203980099,0.7443106439432595,0.7602918665169914
201,9799,BCELoss,100,0.0001,200,0.9592039800995023,0.853233830845771,0.7959485661802224,0.7912337993672824
201,9799,BCEWithLogitsLoss,50,1e-05,50,0.24427860696517412,0.22636815920398007,0.20957240534748442,0.19437697724257577
201,9799,BCEWithLogitsLoss,50,1e-05,100,0.37810945273631835,0.3567164179104477,0.3144708643739157,0.31354219818348816
201,9799,BCEWithLogitsLoss,50,1e-05,200,0.5313432835820895,0.5014925373134329,0.45916930299010106,0.43894274926012855
