training size,testing size,loss function,batch size,learning rate,epoch,control trainning accuracy,copy trainning accuracy,control testing accuracy,copy testing accuracy
501,9499,BCELoss,100,1e-05,200,0.6467065868263473,0.7584830339321357,0.6070112643436151,0.729339930519002
501,9499,BCELoss,100,1e-05,200,0.5828343313373253,0.6726546906187625,0.5680597957679756,0.6417517633435098
501,9499,BCELoss,100,1e-05,200,0.6027944111776448,0.7904191616766467,0.5434256237498684,0.7214443625644805
501,9499,BCELoss,100,1e-05,200,0.6726546906187625,0.7564870259481038,0.6354353089798926,0.6778608274555217
501,9499,BCELoss,100,1e-05,200,0.6127744510978044,0.688622754491018,0.5606905990104222,0.6123802505526897
501,9499,BCELoss,100,1e-05,200,0.6367265469061876,0.7924151696606786,0.5949047268133488,0.7116538583008738
501,9499,BCELoss,100,1e-05,200,0.592814371257485,0.7504990019960079,0.5572165491104327,0.7021791767554479
501,9499,BCELoss,100,1e-05,200,0.5449101796407185,0.7385229540918163,0.4982629750500053,0.6662806611222234
501,9499,BCELoss,100,1e-05,200,0.6946107784431138,0.7904191616766467,0.6384882619223076,0.720181071691757
501,9499,BCELoss,100,1e-05,200,0.624750499001996,0.7644710578842315,0.5656384882619223,0.6836509106221708
501,9499,BCELoss,100,5e-05,200,0.9760479041916168,0.9740518962075848,0.8757763975155279,0.8775660595852195
501,9499,BCELoss,100,5e-05,200,0.8882235528942116,0.9740518962075848,0.8215601642278134,0.8886198547215496
501,9499,BCELoss,100,5e-05,200,0.8702594810379242,0.9840319361277445,0.7994525739551531,0.8866196441730708
501,9499,BCELoss,100,5e-05,200,0.9680638722554891,0.9840319361277445,0.8655647962943468,0.8823034003579324
501,9499,BCELoss,100,5e-05,200,0.9740518962075848,0.9820359281437125,0.876302768712496,0.8808295610064217
501,9499,BCELoss,100,5e-05,200,0.9740518962075848,0.9740518962075848,0.8730392672912938,0.876302768712496
501,9499,BCELoss,100,5e-05,200,0.8942115768463074,0.9840319361277445,0.8228234551005369,0.8869354668912517
501,9499,BCELoss,100,5e-05,200,0.9540918163672655,0.9880239520958084,0.8512474997368144,0.8818823034003579
501,9499,BCELoss,100,5e-05,200,0.8962075848303394,0.9840319361277445,0.8221918096641752,0.8839877881882303
501,9499,BCELoss,100,5e-05,200,0.8822355289421158,0.9780439121756487,0.8044004632066534,0.8761974944731025
501,9499,BCELoss,100,0.0001,200,0.9960079840319361,1.0,0.8820928518791452,0.8934624697336562
501,9499,BCELoss,100,0.0001,200,0.9860279441117764,0.9900199600798403,0.8866196441730708,0.8991472786609117
501,9499,BCELoss,100,0.0001,200,0.9021956087824351,1.0,0.8132434993157175,0.8929360985366881
501,9499,BCELoss,100,0.0001,200,0.9021956087824351,0.9960079840319361,0.8198757763975155,0.8954626802821349
501,9499,BCELoss,100,0.0001,200,0.9960079840319361,0.998003992015968,0.8949363090851669,0.8930413727760816
501,9499,BCELoss,100,0.0001,200,0.9101796407185628,1.0,0.8196652279187283,0.8805137382882409
501,9499,BCELoss,100,0.0001,200,0.998003992015968,0.9960079840319361,0.8919886303821455,0.8981998105063691
501,9499,BCELoss,100,0.0001,200,0.9940119760479041,1.0,0.8713548794609959,0.8898831455942731
501,9499,BCELoss,100,0.0001,200,0.9920159680638723,0.9940119760479041,0.889356774397305,0.8956732287609223
501,9499,BCELoss,100,0.0001,200,0.9840319361277445,0.998003992015968,0.8901989683124539,0.8984103589851563
1000,9000,BCELoss,100,1e-05,200,0.737,0.871,0.7212222222222222,0.8401111111111111
1000,9000,BCELoss,100,1e-05,200,0.668,0.859,0.6414444444444445,0.8168888888888889
1000,9000,BCELoss,100,1e-05,200,0.768,0.857,0.7485555555555555,0.8291111111111111
1000,9000,BCELoss,100,1e-05,200,0.776,0.862,0.7527777777777778,0.8304444444444444
1000,9000,BCELoss,100,1e-05,200,0.765,0.876,0.7297777777777777,0.8482222222222222
1000,9000,BCELoss,100,1e-05,200,0.783,0.871,0.7601111111111111,0.8301111111111111
1000,9000,BCELoss,100,1e-05,200,0.8,0.863,0.7721111111111111,0.8216666666666667
1000,9000,BCELoss,100,1e-05,200,0.778,0.887,0.7453333333333333,0.8316666666666667
1000,9000,BCELoss,100,1e-05,200,0.839,0.866,0.8022222222222222,0.8405555555555555
1000,9000,BCELoss,100,1e-05,200,0.787,0.88,0.7614444444444445,0.8216666666666667
1000,9000,BCELoss,100,5e-05,200,0.982,0.985,0.9028888888888889,0.9131111111111111
1000,9000,BCELoss,100,5e-05,200,0.975,0.992,0.8991111111111111,0.9144444444444444
