training size,testing size,loss function,batch size,learning rate,epoch,control trainning accuracy,copy trainning accuracy,control testing accuracy,copy testing accuracy
1000,9000,BCELoss,100,1e-05,200,0.845,0.858,0.8221111111111111,0.842
1000,9000,BCELoss,100,1e-05,200,0.747,0.869,0.7236666666666667,0.8186666666666667
1000,9000,BCELoss,100,1e-05,200,0.683,0.879,0.6784444444444444,0.8397777777777777
1000,9000,BCELoss,100,1e-05,200,0.841,0.86,0.8236666666666667,0.8361111111111111
1000,9000,BCELoss,100,1e-05,200,0.793,0.866,0.7633333333333333,0.8218888888888889
1000,9000,BCELoss,100,1e-05,200,0.829,0.864,0.7834444444444445,0.8187777777777778
1000,9000,BCELoss,100,5e-05,200,0.885,0.988,0.8285555555555556,0.9165555555555556
1000,9000,BCELoss,100,5e-05,200,0.976,0.991,0.9003333333333333,0.9116666666666666
1000,9000,BCELoss,100,5e-05,200,0.975,0.982,0.9072222222222223,0.9112222222222223
1000,9000,BCELoss,100,5e-05,200,0.98,0.991,0.9017777777777778,0.9045555555555556
1000,9000,BCELoss,100,5e-05,200,0.978,0.991,0.9078888888888889,0.912
1000,9000,BCELoss,100,5e-05,200,0.984,0.99,0.8938888888888888,0.9103333333333333
1000,9000,BCELoss,100,5e-05,200,0.982,0.99,0.9106666666666666,0.9191111111111111
1000,9000,BCELoss,100,5e-05,200,0.979,0.99,0.9022222222222223,0.915
1000,9000,BCELoss,100,5e-05,200,0.978,0.983,0.8994444444444445,0.9124444444444444
1000,9000,BCELoss,100,5e-05,200,0.981,0.989,0.9024444444444445,0.9104444444444444
1000,9000,BCELoss,100,0.0001,200,0.989,0.995,0.9067777777777778,0.9127777777777778
1000,9000,BCELoss,100,0.0001,200,0.991,0.999,0.9032222222222223,0.9173333333333333
1000,9000,BCELoss,100,0.0001,200,0.993,0.999,0.9084444444444445,0.9174444444444444
1000,9000,BCELoss,100,0.0001,200,0.991,0.998,0.9052222222222223,0.915
1000,9000,BCELoss,100,0.0001,200,0.988,0.998,0.9058888888888889,0.9156666666666666
1000,9000,BCELoss,100,0.0001,200,0.987,0.995,0.9054444444444445,0.9252222222222222
1000,9000,BCELoss,100,0.0001,200,0.897,0.996,0.8318888888888889,0.9181111111111111
1000,9000,BCELoss,100,0.0001,200,0.991,0.997,0.9041111111111111,0.9157777777777778
1000,9000,BCELoss,100,0.0001,200,0.898,0.996,0.8314444444444444,0.92
1000,9000,BCELoss,100,0.0001,200,0.987,0.995,0.9063333333333333,0.9161111111111111
3001,6999,BCELoss,100,1e-05,200,0.8473842052649116,0.9353548817060979,0.8256893841977425,0.9112730390055722
3001,6999,BCELoss,100,1e-05,200,0.9283572142619126,0.9406864378540486,0.9014144877839692,0.9134162023146164
3001,6999,BCELoss,100,1e-05,200,0.9326891036321227,0.9366877707430856,0.9072724674953565,0.911130161451636
3001,6999,BCELoss,100,1e-05,200,0.9240253248917027,0.9383538820393202,0.9011287326760966,0.9108444063437634
3001,6999,BCELoss,100,1e-05,200,0.8527157614128624,0.943352215928024,0.8281183026146592,0.9097013859122732
3001,6999,BCELoss,100,1e-05,200,0.7837387537487505,0.9336887704098634,0.7652521788826975,0.9132733247606801
3001,6999,BCELoss,100,1e-05,200,0.9376874375208264,0.9440186604465178,0.9005572224603515,0.9104157736819546
3001,6999,BCELoss,100,1e-05,200,0.9293568810396534,0.9390203265578141,0.9081297328189741,0.9118445492213173
3001,6999,BCELoss,100,1e-05,200,0.9306897700766411,0.9400199933355549,0.9031290184312044,0.9108444063437634
3001,6999,BCELoss,100,1e-05,200,0.9180273242252582,0.9316894368543819,0.9025575082154593,0.9159879982854694
3001,6999,BCELoss,100,5e-05,200,0.9870043318893702,0.9930023325558147,0.9298471210172882,0.9394199171310187
3001,6999,BCELoss,100,5e-05,200,0.9863378873708764,0.9913362212595801,0.9241320188598371,0.9448492641805972
3001,6999,BCELoss,100,5e-05,200,0.8883705431522826,0.9946684438520493,0.8425489355622232,0.9458494070581511
3001,6999,BCELoss,100,5e-05,200,0.9843385538153949,0.9926691102965678,0.9329904272038863,0.9464209172738963
