training size,testing size,loss function,batch size,learning rate,epoch,control trainning accuracy,copy trainning accuracy,control testing accuracy,copy testing accuracy
100,9900,BCELoss,100,5e-05,100,0.47,0.65,0.33494949494949494,0.3431313131313131
100,9900,BCELoss,100,5e-05,100,0.51,0.67,0.4024242424242424,0.4723232323232323
100,9900,BCELoss,100,5e-05,100,0.67,0.75,0.4826262626262626,0.5113131313131313
100,9900,BCELoss,100,5e-05,100,0.33,0.56,0.27484848484848484,0.3842424242424242
100,9900,BCELoss,100,5e-05,100,0.41,0.76,0.2995959595959596,0.4896969696969697
100,9900,BCELoss,100,5e-05,100,0.49,0.75,0.397979797979798,0.4921212121212121
100,9900,BCELoss,100,5e-05,100,0.65,0.79,0.49272727272727274,0.48535353535353537
100,9900,BCELoss,100,5e-05,100,0.56,0.67,0.3924242424242424,0.397979797979798
100,9900,BCELoss,100,5e-05,200,0.75,0.94,0.5668686868686869,0.6719191919191919
100,9900,BCELoss,100,5e-05,200,0.72,0.89,0.5707070707070707,0.6705050505050505
100,9900,BCELoss,100,5e-05,200,0.81,0.92,0.6311111111111111,0.6836363636363636
100,9900,BCELoss,100,5e-05,200,0.8,0.95,0.6075757575757575,0.7002020202020202
100,9900,BCELoss,100,5e-05,200,0.68,0.91,0.5297979797979798,0.6693939393939394
100,9900,BCELoss,100,5e-05,200,0.78,0.92,0.6161616161616161,0.6726262626262626
100,9900,BCELoss,100,5e-05,200,0.78,0.92,0.6363636363636364,0.668080808080808
100,9900,BCELoss,100,5e-05,200,0.82,0.95,0.6043434343434343,0.6620202020202021
100,9900,BCELoss,100,5e-05,200,0.82,0.89,0.6219191919191919,0.6906060606060606
100,9900,BCELoss,100,5e-05,200,0.89,0.96,0.6355555555555555,0.7180808080808081
100,9900,BCELoss,100,7e-05,50,0.24,0.57,0.1598989898989899,0.3993939393939394
100,9900,BCELoss,100,7e-05,50,0.35,0.51,0.21232323232323233,0.3004040404040404
100,9900,BCELoss,100,7e-05,50,0.45,0.59,0.33515151515151514,0.41484848484848486
100,9900,BCELoss,100,7e-05,50,0.43,0.57,0.26292929292929296,0.35858585858585856
100,9900,BCELoss,100,7e-05,50,0.42,0.64,0.28898989898989896,0.40393939393939393
100,9900,BCELoss,100,7e-05,50,0.27,0.66,0.2107070707070707,0.41383838383838384
100,9900,BCELoss,100,7e-05,50,0.45,0.59,0.3087878787878788,0.37585858585858584
100,9900,BCELoss,100,7e-05,50,0.55,0.61,0.38151515151515153,0.4009090909090909
100,9900,BCELoss,100,7e-05,50,0.51,0.59,0.355959595959596,0.38252525252525255
100,9900,BCELoss,100,7e-05,50,0.34,0.67,0.19353535353535353,0.39686868686868687
100,9900,BCELoss,100,7e-05,100,0.66,0.78,0.482020202020202,0.5319191919191919
100,9900,BCELoss,100,7e-05,100,0.72,0.82,0.49474747474747477,0.5625252525252525
100,9900,BCELoss,100,7e-05,100,0.65,0.76,0.5475757575757576,0.581919191919192
100,9900,BCELoss,100,7e-05,100,0.6,0.84,0.42747474747474745,0.5611111111111111
100,9900,BCELoss,100,7e-05,100,0.6,0.77,0.3686868686868687,0.527070707070707
100,9900,BCELoss,100,7e-05,100,0.7,0.71,0.5045454545454545,0.5250505050505051
100,9900,BCELoss,100,7e-05,100,0.52,0.85,0.3898989898989899,0.5787878787878787
100,9900,BCELoss,100,7e-05,100,0.56,0.79,0.3935353535353535,0.5508080808080809
100,9900,BCELoss,100,7e-05,100,0.62,0.81,0.49595959595959593,0.5734343434343434
100,9900,BCELoss,100,7e-05,100,0.59,0.88,0.431010101010101,0.6088888888888889
100,9900,BCELoss,100,7e-05,200,0.91,0.94,0.6973737373737374,0.7458585858585859
100,9900,BCELoss,100,7e-05,200,0.91,0.94,0.7081818181818181,0.7211111111111111
100,9900,BCELoss,100,7e-05,200,0.86,0.93,0.616969696969697,0.7353535353535353
100,9900,BCELoss,100,7e-05,200,0.89,0.96,0.6821212121212121,0.7104040404040404
100,9900,BCELoss,100,7e-05,200,0.89,0.92,0.6966666666666667,0.7382828282828283
100,9900,BCELoss,100,7e-05,200,0.76,0.92,0.648080808080808,0.7439393939393939
100,9900,BCELoss,100,7e-05,200,0.93,0.94,0.6403030303030303,0.7172727272727273
100,9900,BCELoss,100,7e-05,200,0.91,0.93,0.6874747474747475,0.7454545454545455
100,9900,BCELoss,100,7e-05,200,0.84,0.96,0.6727272727272727,0.7449494949494949
100,9900,BCELoss,100,7e-05,200,0.86,0.99,0.6982828282828283,0.7359595959595959
100,9900,BCELoss,100,0.0001,50,0.52,0.68,0.32686868686868686,0.4731313131313131
100,9900,BCELoss,100,0.0001,50,0.48,0.65,0.2803030303030303,0.4316161616161616
100,9900,BCELoss,100,0.0001,50,0.38,0.79,0.2675757575757576,0.5246464646464647
100,9900,BCELoss,100,0.0001,50,0.45,0.79,0.3290909090909091,0.5034343434343435
100,9900,BCELoss,100,0.0001,50,0.33,0.72,0.2703030303030303,0.4760606060606061
100,9900,BCELoss,100,0.0001,50,0.72,0.68,0.5096969696969696,0.4811111111111111
100,9900,BCELoss,100,0.0001,50,0.49,0.65,0.34595959595959597,0.45696969696969697
100,9900,BCELoss,100,0.0001,50,0.28,0.68,0.2190909090909091,0.4587878787878788
