training size,testing size,loss function,batch size,learning rate,epoch,control trainning accuracy,copy trainning accuracy,control testing accuracy,copy testing accuracy
501,9499,BCELoss,100,0.0001,200,0.9421157684630739,0.9520958083832335,0.7813454047794505,0.7796610169491526
501,9499,BCELoss,100,0.0001,200,0.874251497005988,0.9540918163672655,0.7382882408674597,0.7790293715127908
501,9499,BCELoss,100,0.0001,200,0.9421157684630739,0.9600798403193613,0.7859774713127697,0.7835561638067164
501,9499,BCELoss,100,0.0001,200,0.9401197604790419,0.9540918163672655,0.7638698810401094,0.7807137593430887
501,9499,BCELoss,100,0.0001,200,0.9481037924151696,0.9600798403193613,0.7821875986945994,0.7807137593430887
501,9499,BCELoss,100,0.0001,200,0.9520958083832335,0.9620758483033932,0.7902937151279082,0.7897673439309401
501,9499,BCELoss,100,0.0001,200,0.9660678642714571,0.9640718562874252,0.7843983577218655,0.7818717759764185
501,9499,BCELoss,100,0.0001,200,0.93812375249501,0.9600798403193613,0.7773449836824929,0.787872407621855
1000,9000,BCELoss,100,1e-05,200,0.725,0.811,0.6791111111111111,0.7575555555555555
1000,9000,BCELoss,100,1e-05,200,0.665,0.811,0.6606666666666666,0.7625555555555555
1000,9000,BCELoss,100,1e-05,200,0.715,0.799,0.6781111111111111,0.753
1000,9000,BCELoss,100,1e-05,200,0.769,0.794,0.7337777777777778,0.7654444444444445
1000,9000,BCELoss,100,1e-05,200,0.663,0.8,0.6324444444444445,0.7625555555555555
1000,9000,BCELoss,100,1e-05,200,0.733,0.793,0.6948888888888889,0.7604444444444445
1000,9000,BCELoss,100,1e-05,200,0.757,0.788,0.7281111111111112,0.7571111111111111
1000,9000,BCELoss,100,1e-05,200,0.638,0.79,0.6188888888888889,0.7501111111111111
1000,9000,BCELoss,100,1e-05,200,0.694,0.799,0.6672222222222223,0.7628888888888888
1000,9000,BCELoss,100,1e-05,200,0.633,0.771,0.6001111111111112,0.7451111111111111
1000,9000,BCELoss,100,5e-05,200,0.907,0.908,0.7987777777777778,0.805
1000,9000,BCELoss,100,5e-05,200,0.87,0.91,0.7678888888888888,0.8064444444444444
1000,9000,BCELoss,100,5e-05,200,0.889,0.908,0.7931111111111111,0.8013333333333333
1000,9000,BCELoss,100,5e-05,200,0.889,0.904,0.7956666666666666,0.8024444444444444
1000,9000,BCELoss,100,5e-05,200,0.869,0.924,0.7526666666666667,0.8022222222222222
1000,9000,BCELoss,100,5e-05,200,0.886,0.908,0.787,0.8025555555555556
1000,9000,BCELoss,100,5e-05,200,0.851,0.905,0.7574444444444445,0.805
1000,9000,BCELoss,100,5e-05,200,0.904,0.911,0.8078888888888889,0.8074444444444444
1000,9000,BCELoss,100,5e-05,200,0.901,0.904,0.8041111111111111,0.8038888888888889
1000,9000,BCELoss,100,5e-05,200,0.895,0.91,0.7985555555555556,0.8071111111111111
1000,9000,BCELoss,100,0.0001,200,0.941,0.954,0.8015555555555556,0.8045555555555556
1000,9000,BCELoss,100,0.0001,200,0.938,0.964,0.7966666666666666,0.7982222222222223
1000,9000,BCELoss,100,0.0001,200,0.937,0.968,0.7996666666666666,0.7902222222222223
1000,9000,BCELoss,100,0.0001,200,0.862,0.955,0.7553333333333333,0.8031111111111111
1000,9000,BCELoss,100,0.0001,200,0.947,0.961,0.795,0.7974444444444444
1000,9000,BCELoss,100,0.0001,200,0.873,0.962,0.7576666666666667,0.7991111111111111
1000,9000,BCELoss,100,0.0001,200,0.941,0.967,0.8006666666666666,0.804
1000,9000,BCELoss,100,0.0001,200,0.936,0.968,0.798,0.7973333333333333
1000,9000,BCELoss,100,0.0001,200,0.924,0.962,0.8015555555555556,0.7917777777777778
1000,9000,BCELoss,100,0.0001,200,0.937,0.963,0.8053333333333333,0.8006666666666666
3001,6999,BCELoss,100,1e-05,200,0.7887370876374542,0.8370543152282572,0.7685383626232319,0.8185455065009287
3001,6999,BCELoss,100,1e-05,200,0.80973008997001,0.8283905364878373,0.79239891413059,0.8172596085155022
3001,6999,BCELoss,100,1e-05,200,0.8453848717094302,0.8430523158947018,0.8084012001714531,0.810972996142306
3001,6999,BCELoss,100,1e-05,200,0.8270576474508498,0.8407197600799733,0.8014002000285755,0.8159737105300757
3001,6999,BCELoss,100,1e-05,200,0.8490503165611463,0.8443852049316894,0.8061151593084727,0.813544792113159
3001,6999,BCELoss,100,1e-05,200,0.8473842052649116,0.8493835388203932,0.8035433633376197,0.8112587512501785
3001,6999,BCELoss,100,1e-05,200,0.7704098633788737,0.8390536487837388,0.7506786683811973,0.8124017716816688
3001,6999,BCELoss,100,1e-05,200,0.7914028657114295,0.8417194268577141,0.7669667095299328,0.8154022003143306
3001,6999,BCELoss,100,1e-05,200,0.7707430856381207,0.8427190936354548,0.7479639948564081,0.8106872410344335
3001,6999,BCELoss,100,1e-05,200,0.7984005331556148,0.8447184271909364,0.7666809544220603,0.8154022003143306
3001,6999,BCELoss,100,5e-05,200,0.9100299900033322,0.9126957680773076,0.822831833119017,0.8219745677953993
3001,6999,BCELoss,100,5e-05,200,0.9076974341886038,0.910696434521826,0.8189741391627375,0.8215459351335905
3001,6999,BCELoss,100,5e-05,200,0.911029656781073,0.9090303232255915,0.8166880982997571,0.8171167309615659
3001,6999,BCELoss,100,5e-05,200,0.9026991002999001,0.9086971009663446,0.8236890984426347,0.8262608944134876
3001,6999,BCELoss,100,5e-05,200,0.9003665444851716,0.9020326557814062,0.8259751393056151,0.8264037719674239
3001,6999,BCELoss,100,5e-05,200,0.8347217594135288,0.9103632122625791,0.7552507501071581,0.8192598942706101
3001,6999,BCELoss,100,5e-05,200,0.903032322559147,0.90703098967011,0.8221174453493356,0.8222603229032719
3001,6999,BCELoss,100,5e-05,200,0.9086971009663446,0.915028323892036,0.8199742820402914,0.8275467923989142
3001,6999,BCELoss,100,5e-05,200,0.8490503165611463,0.9093635454848384,0.7753964852121732,0.82540362908987
3001,6999,BCELoss,100,5e-05,200,0.9000333222259247,0.9163612129290236,0.8245463637662523,0.8229747106729532
3001,6999,BCELoss,100,0.0001,200,0.9246917694101966,0.9556814395201599,0.8139734247749678,0.8148306900985856
3001,6999,BCELoss,100,0.0001,200,0.9196934355214929,0.9600133288903698,0.8176882411773111,0.8066866695242177
3001,6999,BCELoss,100,0.0001,200,0.915028323892036,0.9580139953348884,0.8189741391627375,0.8169738534076296
3001,6999,BCELoss,100,0.0001,200,0.9160279906697767,0.9526824391869377,0.8204029147021002,0.8138305472210315
3001,6999,BCELoss,100,0.0001,200,0.9193602132622459,0.9610129956681106,0.8155450778682669,0.8176882411773111
3001,6999,BCELoss,100,0.0001,200,0.9256914361879374,0.9506831056314562,0.8195456493784826,0.8122588941277326
3001,6999,BCELoss,100,0.0001,200,0.9120293235588137,0.9586804398533822,0.8222603229032719,0.8146878125446493
3001,6999,BCELoss,100,0.0001,200,0.9136954348550483,0.9596801066311229,0.8219745677953993,0.8132590370052865
3001,6999,BCELoss,100,0.0001,200,0.922692435854715,0.9563478840386538,0.8236890984426347,0.8125446492356051
3001,6999,BCELoss,100,0.0001,200,0.9260246584471843,0.9566811062979007,0.8149735676525218,0.8142591798828404
5001,4999,BCELoss,100,1e-05,200,0.8490301939612077,0.8388322335532894,0.8267653530706142,0.8289657931586317
5001,4999,BCELoss,100,1e-05,200,0.7996400719856028,0.8458308338332333,0.7813562712542509,0.8275655131026205
5001,4999,BCELoss,100,1e-05,200,0.8512297540491902,0.8490301939612077,0.8225645129025805,0.8187637527505501
5001,4999,BCELoss,100,1e-05,200,0.7998400319936013,0.8412317536492702,0.7783556711342269,0.8275655131026205
5001,4999,BCELoss,100,1e-05,200,0.8488302339532093,0.8488302339532093,0.8197639527905581,0.8239647929585917
5001,4999,BCELoss,100,1e-05,200,0.7164567086582684,0.8442311537692462,0.6867373474694939,0.8247649529905982
5001,4999,BCELoss,100,1e-05,200,0.7844431113777245,0.8502299540091982,0.7581516303260653,0.8215643128625725
5001,4999,BCELoss,100,1e-05,200,0.8550289942011597,0.851629674065187,0.8215643128625725,0.8223644728945789
5001,4999,BCELoss,100,1e-05,200,0.850629874025195,0.8468306338732253,0.8305661132226445,0.8263652730546109
5001,4999,BCELoss,100,1e-05,200,0.7298540291941612,0.8480303939212157,0.7111422284456891,0.8171634326865373
5001,4999,BCELoss,100,5e-05,200,0.9048190361927615,0.9122175564887023,0.8205641128225645,0.8245649129825965
5001,4999,BCELoss,100,5e-05,200,0.9032193561287742,0.9062187562487503,0.8305661132226445,0.8291658331666333
5001,4999,BCELoss,100,5e-05,200,0.8964207158568286,0.905618876224755,0.8329665933186637,0.8281656331266253
5001,4999,BCELoss,100,5e-05,200,0.9000199960007998,0.9142171565686863,0.8289657931586317,0.8321664332866573
5001,4999,BCELoss,100,5e-05,200,0.9068186362727455,0.9100179964007199,0.8269653930786157,0.8249649929985997
5001,4999,BCELoss,100,5e-05,200,0.8204359128174366,0.9028194361127775,0.7665533106621324,0.8351670334066813
5001,4999,BCELoss,100,5e-05,200,0.903619276144771,0.913617276544691,0.8265653130626125,0.8213642728545709
5001,4999,BCELoss,100,5e-05,200,0.8996200759848031,0.9038192361527695,0.8277655531106222,0.832366473294659
5001,4999,BCELoss,100,5e-05,200,0.8998200359928015,0.9068186362727455,0.8259651930386077,0.8235647129425885
5001,4999,BCELoss,100,5e-05,200,0.9030193961207759,0.909618076384723,0.835367073414683,0.8351670334066813
5001,4999,BCELoss,100,0.0001,200,0.9182163567286543,0.9558088382323535,0.8261652330466093,0.8205641128225645
5001,4999,BCELoss,100,0.0001,200,0.9082183563287343,0.9524095180963807,0.8265653130626125,0.832366473294659
5001,4999,BCELoss,100,0.0001,200,0.9160167966406718,0.9540091981603679,0.8319663932786557,0.8217643528705741
5001,4999,BCELoss,100,0.0001,200,0.914617076584683,0.9544091181763648,0.8281656331266253,0.8213642728545709
5001,4999,BCELoss,100,0.0001,200,0.9166166766646671,0.9472105578884223,0.8317663532706542,0.828365673134627
5001,4999,BCELoss,100,0.0001,200,0.9130173965206959,0.9476104779044191,0.8185637127425485,0.8159631926385277
5001,4999,BCELoss,100,0.0001,200,0.9154169166166767,0.9542091581683664,0.8249649929985997,0.8171634326865373
5001,4999,BCELoss,100,0.0001,200,0.9182163567286543,0.9492101579684064,0.8221644328865774,0.8189637927585517
5001,4999,BCELoss,100,0.0001,200,0.9144171165766847,0.9596080783843232,0.8199639927985597,0.8161632326465293
5001,4999,BCELoss,100,0.0001,200,0.9188162367526495,0.9508098380323935,0.8307661532306462,0.8251650330066013
7000,3000,BCELoss,100,1e-05,200,0.8484285714285714,0.8485714285714285,0.83,0.829
7000,3000,BCELoss,100,1e-05,200,0.8544285714285714,0.8487142857142858,0.8263333333333334,0.8286666666666667
7000,3000,BCELoss,100,1e-05,200,0.783,0.845,0.7783333333333333,0.8386666666666667
7000,3000,BCELoss,100,1e-05,200,0.8605714285714285,0.8531428571428571,0.8203333333333334,0.8226666666666667
7000,3000,BCELoss,100,1e-05,200,0.8518571428571429,0.8515714285714285,0.825,0.8333333333333334
7000,3000,BCELoss,100,1e-05,200,0.8522857142857143,0.8487142857142858,0.825,0.829
7000,3000,BCELoss,100,1e-05,200,0.7808571428571428,0.8468571428571429,0.765,0.832
7000,3000,BCELoss,100,1e-05,200,0.8485714285714285,0.8452857142857143,0.8313333333333334,0.832
7000,3000,BCELoss,100,1e-05,200,0.8598571428571429,0.8558571428571429,0.8096666666666666,0.8126666666666666
7000,3000,BCELoss,100,1e-05,200,0.7788571428571428,0.8464285714285714,0.762,0.8343333333333334
7000,3000,BCELoss,100,5e-05,200,0.8991428571428571,0.9037142857142857,0.8373333333333334,0.832
7000,3000,BCELoss,100,5e-05,200,0.9011428571428571,0.9108571428571428,0.8236666666666667,0.8256666666666667
7000,3000,BCELoss,100,5e-05,200,0.9027142857142857,0.9095714285714286,0.8306666666666667,0.838
7000,3000,BCELoss,100,5e-05,200,0.903,0.911,0.83,0.8286666666666667
7000,3000,BCELoss,100,5e-05,200,0.9041428571428571,0.9085714285714286,0.8236666666666667,0.8196666666666667
7000,3000,BCELoss,100,5e-05,200,0.8218571428571428,0.9102857142857143,0.7683333333333333,0.834
7000,3000,BCELoss,100,5e-05,200,0.8874285714285715,0.9054285714285715,0.8343333333333334,0.8463333333333334
7000,3000,BCELoss,100,5e-05,200,0.8994285714285715,0.9108571428571428,0.8236666666666667,0.8236666666666667
7000,3000,BCELoss,100,5e-05,200,0.894,0.9052857142857142,0.8406666666666667,0.8416666666666667
