training size,testing size,loss function,batch size,learning rate,epoch,control trainning accuracy,copy trainning accuracy,control testing accuracy,copy testing accuracy
5001,4999,BCELoss,100,5e-05,100,0.9622975404919017,0.9609278144371126,0.9242648529705942,0.9317563512702541
5001,4999,BCELoss,100,5e-05,200,0.9729454109178164,0.9704659068186363,0.9249049809961992,0.9394578915783155
5001,4999,BCELoss,100,0.0001,50,0.9393821235752849,0.9604679064187162,0.9022804560912181,0.9303160632126424
5001,4999,BCELoss,100,0.0001,100,0.9536792641471704,0.97001599680064,0.9091818363672735,0.9383576715343069
5001,4999,BCELoss,100,0.0001,200,0.9796440711857628,0.9717156568686262,0.9290958191638327,0.9458591718343671
5001,4999,MSELoss,100,1e-05,50,0.7817336532693462,0.864107178564287,0.7734046809361874,0.8554910982196438
5001,4999,MSELoss,100,1e-05,100,0.8676664667066589,0.9109478104379123,0.8581616323264651,0.8981696339267854
5001,4999,MSELoss,100,1e-05,200,0.9214057188562286,0.9394521095780843,0.8993098619723945,0.9176435287057412
5001,4999,MSELoss,100,5e-05,50,0.9119276144771048,0.9475804839032195,0.8858971794358871,0.9210042008401678
5001,4999,MSELoss,100,5e-05,100,0.9630873825234951,0.9614277144571085,0.9247149429885978,0.9317963592718543
5001,4999,MSELoss,100,5e-05,200,0.9774045190961809,0.969486102779444,0.9299259851970396,0.9371874374874973
5001,4999,MSELoss,100,0.0001,50,0.943671265746851,0.9619676064787042,0.9055911182236447,0.9307861572314463
5001,4999,MSELoss,100,0.0001,100,0.9724555088982203,0.9691961607678463,0.9261152230446088,0.9359971994398881
5001,4999,MSELoss,100,0.0001,200,0.9792241551689662,0.9705558888222356,0.9302560512102419,0.9416483296659335
7000,3000,BCELoss,100,1e-05,50,0.8224214285714286,0.8821,0.8161833333333333,0.87615
7000,3000,BCELoss,100,1e-05,100,0.8733357142857143,0.9185214285714285,0.8614333333333333,0.9080166666666667
7000,3000,BCELoss,100,1e-05,200,0.9271642857142857,0.9421642857142857,0.906033333333333,0.9244666666666668
7000,3000,BCELoss,100,5e-05,50,0.9338500000000002,0.9471499999999999,0.9106333333333335,0.9291833333333335
7000,3000,BCELoss,100,5e-05,100,0.94025,0.9645428571428571,0.9074,0.9378500000000001
7000,3000,BCELoss,100,5e-05,200,0.9751857142857141,0.9710071428571428,0.9335666666666667,0.9478166666666666
7000,3000,BCELoss,100,0.0001,50,0.9612357142857141,0.9632642857142857,0.9291666666666668,0.9392333333333334
7000,3000,BCELoss,100,0.0001,100,0.9741285714285712,0.9704,0.9337166666666666,0.9467833333333333
7000,3000,BCELoss,100,0.0001,200,0.986010989010989,0.9718901098901098,0.9408974358974358,0.9511025641025642
